지점,시작일,종료일,지점명,지점주소,관리관서,위도,경도,노장해발고도(m),기압계(관측장비지상높이(m)),기온계(관측장비지상높이(m)),풍속계(관측장비지상높이(m)),강우계(관측장비지상높이(m))
938,1994-12-16,1998-10-23,부산진,부산광역시 부산진구백양대로 320번길99 125연대 7대대,부산지방기상청(159),35.161,129.0613,35,,,,
939,2020-10-14,,금정구,부산광역시 금정구체육공원로 399번길324  ,부산지방기상청(159),35.2932,129.1035,49.26,,,,
939,2020-06-12,2020-10-14,금정구,부산광역시 금정구체육공원로 399번길324  ,부산지방기상청(159),35.2932,129.1035,53.11,,,,
939,2014-04-03,2020-06-12,금정구,부산광역시 금정구체육공원로 399번길324  ,부산지방기상청(159),35.2932,129.1035,53.11,,,,
939,2011-04-03,2014-04-03,금정구,부산광역시 금정구체육공원로 399번길324  ,부산지방기상청(159),35.2323,129.0846,71.08,,,7,
939,2007-11-30,2011-04-03,금정구,부산광역시 금정구체육공원로 399번길324  ,부산지방기상청(159),35.2354,129.0824,71.08,,,7,
939,1994-12-17,2007-11-30,금정구,부산광역시 금정구체육공원로 399번길324  ,부산지방기상청(159),35.2289,129.0831,68,,,,
940,2014-11-14,,동래,부산광역시 동래구동래역사관길 18  ,부산지방기상청(159),35.2091,129.0901,70.07,,,,
940,2011-03-24,2014-11-14,동래,부산광역시 동래구동래역사관길 18  ,부산지방기상청(159),35.2084,129.083,18.89,,,,
940,2005-04-28,2011-03-24,동래구,부산광역시 동래구동래역사관길 18  ,부산지방기상청(159),35.2053,129.0856,18,,,,
940,2002-02-01,2005-04-28,동래구,부산광역시 동래구동래역사관길 18  ,부산지방기상청(159),35.2028,129.085,14.5,,,,
940,1994-12-17,2002-02-01,동래구,부산광역시 동래구동래역사관길 18  ,부산지방기상청(159),35.1911,129.0787,25,,,,
941,2020-10-23,,북구,부산광역시 북구덕천2동 763  ,부산지방기상청(159),35.213,129.0026,6.94,,,,
941,2015-10-01,2020-10-23,북구,부산광역시 북구덕천2동 763  ,부산지방기상청(159),35.213,129.0026,5.52,,,,
941,2008-06-13,2015-10-01,북구,부산광역시 북구덕천2동 763  ,부산지방기상청(159),35.204,128.9981,34.54,,,7,
941,1994-12-17,2008-06-13,북구,부산광역시 북구덕천2동 763  ,부산지방기상청(159),35.1926,129.0065,141,,,,
942,2021-07-22,,부산남구,부산광역시 남구감만동 산44-1방공대대 지상 ,부산지방기상청(159),35.1186,129.0884,124.26,,,,
942,2020-10-23,2021-07-22,부산남구,부산광역시 남구감만동 산44-1방공대대 지상 ,부산지방기상청(159),35.1186,129.0884,124.26,,,,
942,2019-04-27,2020-10-23,부산남구,부산광역시 남구감만동 산44-1방공대대 지상 ,부산지방기상청(159),35.1186,129.0883,121.2,,,,
942,2009-05-15,2019-04-27,대연,부산광역시 남구감만동 산44-1방공대대 지상 ,부산지방기상청(159),35.135,129.1045,14.86,,,,
942,1994-12-16,2009-05-15,대연,부산광역시 남구감만동 산44-1방공대대 지상 ,부산지방기상청(159),35.1304,129.1051,4,,,,
943,2017-08-25,,매곡,울산광역시 북구매곡동 838-31공명선거공원 내 ,울산기상대(152),35.6674,129.3753,470.43,,,,
943,2015-07-29,2017-08-25,매곡,울산광역시 북구매곡동 838-31공명선거공원 내 ,울산기상대(152),35.6672,129.3753,473,,,,
943,1994-12-18,2015-07-29,공단,울산광역시 북구매곡동 838-31공명선거공원 내 ,울산기상대(152),35.5076,129.3519,12.4,,,,
944,2020-10-23,,길곡,경상남도 창녕군길곡면 증산리901-1 답 ,울산기상대(152),35.3852,128.5701,10.05,,,,
944,2012-10-05,2020-10-23,길곡,경상남도 창녕군길곡면 증산리901-1 답 ,울산기상대(152),35.3853,128.5706,23,,,,
944,1994-12-20,2012-10-05,길곡,경상남도 창녕군길곡면 증산리901-1 답 ,창원기상대(155),35.387,128.569,23.48,,,,
945,2020-10-17,,대병,경상남도 합천군대병면 하금리575  ,울산기상대(152),35.5345,127.9901,231.31,,,,
945,2015-07-13,2020-10-17,대병,경상남도 합천군대병면 하금리575  ,울산기상대(152),35.5345,127.99,226.87,,,,
945,2013-10-17,2015-07-13,대병,경상남도 합천군대병면 하금리575  ,거창기상대(284),35.5345,127.99,226.87,,,,
945,1994-12-26,2013-10-17,대병,경상남도 합천군대병면 하금리575  ,거창기상대(284),35.5345,127.99,224,,,,
946,2021-07-27,,북상,경상남도 거창군북상면 갈계리송계로 731-18 북상초등학교,울산기상대(152),35.78,127.8183,324.25,,,,
946,2020-10-23,2021-07-27,북상,경상남도 거창군북상면 갈계리송계로 731-18 북상초등학교,울산기상대(152),35.78,127.8183,324.25,,,,
946,2015-07-13,2020-10-23,북상,경상남도 거창군북상면 갈계리송계로 731-18 북상초등학교,울산기상대(152),35.7798,127.8183,324.91,,,,
946,2011-11-25,2015-07-13,북상,경상남도 거창군북상면 갈계리송계로 731-18 북상초등학교,거창기상대(284),35.7798,127.8183,324.91,,,,
946,1994-12-26,2011-11-25,북상,경상남도 거창군북상면 갈계리송계로 731-18 북상초등학교,거창기상대(284),35.7773,127.8193,327.44,,,,
947,2020-10-07,,명사,경상남도 거제시남부면 저구리423-3  ,부산지방기상청(159),34.7219,128.5908,30.51,,,,
947,2015-07-13,2020-10-07,명사,경상남도 거제시남부면 저구리423-3  ,부산지방기상청(159),34.7219,128.5908,30.51,,,,
947,2011-12-21,2015-07-13,명사,경상남도 거제시남부면 저구리423-3  ,통영기상대(162),34.722,128.5908,31,,,,
947,1998-04-24,2011-12-21,명사,경상남도 거제시남부면 저구리423-3  ,통영기상대(162),34.7257,128.6036,11.18,,,,
947,1994-12-21,1998-04-24,석곡,경상남도 거제시남부면 저구리423-3  ,통영기상대(162),34.73,128.68,25,,,,
948,2020-10-23,,삼장,경상남도 산청군삼장면 덕교리618-3  ,창원기상대(155),35.3107,127.8345,140.43,,,,
948,2015-12-09,2020-10-23,삼장,경상남도 산청군삼장면 덕교리618-3  ,창원기상대(155),35.3106,127.8358,139.4,,,,
948,2015-07-13,2015-12-09,삼장,경상남도 산청군삼장면 덕교리618-3  ,창원기상대(155),35.2984,127.8319,134.47,,,,
948,2007-09-04,2015-07-13,삼장,경상남도 산청군삼장면 덕교리618-3  ,진주기상대(192),35.2984,127.8319,134.47,,,,
948,1999-06-07,2007-09-04,삼장,경상남도 산청군삼장면 덕교리618-3  ,진주기상대(192),35.2833,127.85,137,,,,
949,2012-12-20,,정자,울산광역시 북구산하동 958-2번지7765부대 2대대 5중대,울산기상대(152),35.6375,129.4412,8,,,,
949,2007-10-01,2012-12-20,정자,울산광역시 북구산하동 958-2번지7765부대 2대대 5중대,울산기상대(152),35.6144,129.4496,11.04,,,,
949,1999-06-03,2007-10-01,정자,울산광역시 북구산하동 958-2번지7765부대 2대대 5중대,울산기상대(152),35.5833,129.45,10,,,,
950,2011-12-08,,사하,부산광역시 사하구다대로 83번길110(괴정동) 125연대 3대대,부산지방기상청(159),35.09,128.9839,127,,,,
950,2001-09-15,2011-12-08,수영만,부산광역시 사하구다대로 83번길110(괴정동) 125연대 3대대,부산지방기상청(159),35.1612,129.1381,11.14,,,,
951,2020-10-23,,내장산,전라북도 정읍시내장동 560내장산 자연생태학습장 ,전주기상대(146),35.5087,126.9073,105.9,,,,
951,2015-07-13,2020-10-23,내장산,전라북도 정읍시내장동 560내장산 자연생태학습장 ,전주기상대(146),35.5087,126.9073,107.77,,,,
951,2010-08-14,2015-07-13,내장산,전라북도 정읍시내장동 560내장산 자연생태학습장 ,정읍기상대(245),35.5087,126.9073,107.77,,,,
951,1999-06-02,2010-08-14,내장산,전라북도 정읍시내장동 560내장산 자연생태학습장 ,정읍기상대(245),35.4667,126.9,199,,,,
953,2015-07-13,,장목,경상남도 거제시장목면 장목리360-12  ,부산지방기상청(159),34.9984,128.6798,30.87,,,,
953,2011-12-15,2015-07-13,장목,경상남도 거제시장목면 장목리360-12  ,통영기상대(162),34.9985,128.6796,33,,,,
953,2003-06-07,2011-12-15,장목,경상남도 거제시장목면 장목리360-12  ,통영기상대(162),34.9924,128.6741,26.01,,,,
954,2020-10-23,,온산,울산광역시 울주군온산읍 이진리산 64번지 127레이더기지,울산기상대(152),35.431,129.3601,53.92,,,,
954,2010-11-24,2020-10-23,온산,울산광역시 울주군온산읍 이진리산 64번지 127레이더기지,울산기상대(152),35.431,129.3601,59.44,,,,
954,2008-06-27,2010-11-24,두서,울산광역시 울주군온산읍 이진리산 64번지 127레이더기지,울산기상대(152),35.6178,129.1448,123.38,,,7,
955,2001-12-01,,서수도,,인천기상대(112),37.325,126.3933,18,,,,
956,2001-12-01,,가대암,,,36.77,125.9767,16,,,,
957,2020-04-28,,십이동파,,전주기상대(146),35.9867,126.225,95,,,,
957,2003-10-01,2020-04-28,십이동파,,전주기상대(146),35.9867,126.225,95,,,,
958,2003-10-01,,갈매여,,전주기상대(146),35.6133,126.245,15,,,,
959,2003-10-01,,해수서,,광주지방기상청(156),34.2633,126.0267,12,,,,
960,2004-12-10,,지귀도,,제주지방기상청(184),33.2233,126.6542,18,,,,
961,2020-10-05,,간여암,,광주지방기상청(156),34.285,127.8578,27,,,,
961,2017-08-25,2020-09-16,간여암,,광주지방기상청(156),34.285,127.8578,27,,,,
961,2005-12-12,2017-08-25,간여암,,광주지방기상청(156),34.285,127.8578,26.5,,,,
962,2008-03-06,2018-10-06,광안,,부산지방기상청(159),35.1317,129.1358,12,,,,
963,2009-07-18,,이덕서,,울산기상대(152),35.5667,129.475,16,,,,
964,2020-09-19,,마량,전라남도 강진군마량면 마량리1132-11  ,목포기상대(165),34.459,126.8156,48.8,,,,
964,2019-07-08,2020-09-19,마량,전라남도 강진군마량면 마량리1132-11  ,목포기상대(165),34.459,126.8156,48.8,,,,
965,2020-07-31,,한라산남벽,,제주지방기상청(184),33.3524,126.533,1576,,,,
966,2017-12-22,,풍도,,인천기상대(112),37.1161,126.3856,38,,,,
966,2012-11-15,2017-12-22,풍도,,인천기상대(112),37.1161,126.3856,38,,,,
967,2017-12-22,,도리도,,인천기상대(112),37.1189,126.6128,70,,,,
967,2012-11-15,2017-12-22,도리도,,인천기상대(112),37.1189,126.6128,70,,,,
968,2017-12-06,2020-01-31,남항,,부산지방기상청(159),35.081,129.045,78.58,,,,
968,2013-06-01,2017-12-06,남항,,부산지방기상청(159),35.081,129.045,78.58,,,,
968,2010-11-22,2013-05-31,남항,,부산지방기상청(159),35.081,129.045,78.58,,,,
969,2017-12-06,2020-07-27,북항,,부산지방기상청(159),35.091,129.127,37.72,,,,
969,2013-06-01,2017-12-06,북항,,부산지방기상청(159),35.091,129.127,37.72,,,,
969,2010-11-22,2013-05-31,북항,,부산지방기상청(159),35.091,129.127,37.72,,,,
970,2021-07-27,,철원장흥,강원도 철원군동송읍 장흥로 311 철원농업기술센터,춘천기상대(101),38.2016,127.2502,179.45,,,,
970,2018-02-01,2021-07-27,철원장흥,강원도 철원군동송읍 장흥로 311 철원농업기술센터,춘천기상대(101),38.2016,127.2502,179.45,,,,
970,2018-01-08,2018-02-01,철원(농),강원도 철원군동송읍 장흥로 311 철원농업기술센터,춘천기상대(101),38.2014,127.2502,181,,,,
970,2015-07-13,2018-01-08,철원(농),강원도 철원군동송읍 장흥로 311 철원농업기술센터,춘천기상대(101),38.2014,127.2502,181,,,,
970,2011-06-20,2015-07-13,철원(농),강원도 철원군동송읍 장흥로 311 철원농업기술센터,철원기상대(95),38.2014,127.2502,181,,,,
970,2003-08-01,2011-06-07,철원(농),강원도 철원군동송읍 장흥로 311 철원농업기술센터,철원기상대(95),38.1451,127.3063,154.22,,,,
971,2003-08-06,2018-07-22,수원(농),경기도 수원시 권선구서호로 149(수도권기상청),,37.2721,126.9853,34.15,,,,
972,2019-01-01,,안동옥동,경상북도 안동시하이마로 385(옥동1202) 한국생명과학고등학교 ,안동기상대(136),36.5498,128.6834,88.62,,,,
972,2011-09-09,2019-01-01,안동(농),경상북도 안동시하이마로 385(옥동1202) 한국생명과학고등학교 ,안동기상대(136),36.5499,128.683,89,,,,
972,2003-08-14,2011-09-07,안동(농),경상북도 안동시하이마로 385(옥동1202) 한국생명과학고등학교 ,안동기상대(136),36.5701,128.7095,139.39,,,,
973,2020-10-23,,화순능주,전라남도 화순군능주면 만수리 794-42275  ,광주지방기상청(156),35.0233,126.9496,39.64,,,,
973,2019-01-01,2020-10-23,화순능주,전라남도 화순군능주면 만수리 794-42275  ,광주지방기상청(156),35.0233,126.9496,39.8,,,,
973,2016-10-19,2019-01-01,순천(농),전라남도 화순군능주면 만수리 794-42275  ,광주지방기상청(156),35.0719,127.2412,74.38,,,,
973,2015-07-13,2016-10-19,순천(농),전라남도 화순군능주면 만수리 794-42275  ,여수기상대(168),35.0719,127.2412,74.38,,,,
973,2003-08-13,2015-07-13,순천(농),전라남도 화순군능주면 만수리 794-42275  ,순천기상대(174),35.0719,127.2412,74.38,,,,
974,2020-10-23,,대곡,경상남도 진주시대곡면 소실길12-116  ,창원기상대(155),35.2444,128.1561,16.78,,,,
974,2018-02-01,2020-10-23,대곡,경상남도 진주시대곡면 소실길12-116  ,창원기상대(155),35.2439,128.1547,22,,,,
974,2018-01-08,2018-02-01,진주(농),경상남도 진주시대곡면 소실길12-116  ,창원기상대(155),35.2439,128.1547,22,,,,
974,2015-07-13,2018-01-08,진주(농),경상남도 진주시대곡면 소실길12-116  ,창원기상대(155),35.2439,128.1547,22,,,,
974,2013-09-12,2015-07-13,진주(농),경상남도 진주시대곡면 소실길12-116  ,진주기상대(192),35.2439,128.1547,22,,,,
974,2005-11-24,2013-08-25,진주(농),경상남도 진주시대곡면 소실길12-116  ,진주기상대(192),35.1638,128.04,27.14,,,,
974,2003-08-08,2005-11-22,진주(농),경상남도 진주시대곡면 소실길12-116  ,진주기상대(192),35.2054,128.1213,21.32,,,,
975,2018-01-08,2018-02-01,전주(농),전라북도 익산시 신흥동270 전북농업기술원,전주기상대(146),35.945,126.9943,15,,,,
975,2011-06-20,2018-01-08,전주(농),전라북도 익산시 신흥동270 전북농업기술원,전주기상대(146),35.945,126.9943,15,,,,
975,2006-08-02,2011-06-13,전주(농),전라북도 익산시 신흥동270 전북농업기술원,전주기상대(146),35.8185,127.1571,61.14,,,,
977,2020-10-23,,오창가곡,충청북도 청원군오창읍 가곡길46  ,청주기상대(131),36.7246,127.4669,40.35,,,,
977,2018-02-01,2020-10-23,오창가곡,충청북도 청원군오창읍 가곡길46  ,청주기상대(131),36.6363,127.4428,56.36,,,,
977,2017-12-16,2018-02-01,청주(농),충청북도 청원군오창읍 가곡길46  ,청주기상대(131),36.6363,127.4428,56.36,,,,
977,2006-08-02,2017-12-16,청주(농),충청북도 청원군오창읍 가곡길46  ,청주기상대(131),36.6363,127.4428,56.36,,,,
978,2018-02-01,,춘천신북,강원도 춘천시신북읍 유포리1234 강원도농업기술원 ,춘천기상대(101),37.9546,127.7763,140.37,,,,
978,2018-01-08,2018-02-01,춘천(농),강원도 춘천시신북읍 유포리1234 강원도농업기술원 ,춘천기상대(101),37.9026,127.7378,76.8,,,,
978,2006-08-07,2018-01-08,춘천(농),강원도 춘천시신북읍 유포리1234 강원도농업기술원 ,춘천기상대(101),37.9026,127.7378,76.8,,,,
979,2018-01-08,2018-02-01,서산(농),충청남도 서산시 수석1길124-1,,36.7737,126.4959,25.93,,,,
979,2015-07-13,2018-01-08,서산(농),충청남도 서산시 수석1길124-1,,36.7737,126.4959,25.93,,,,
979,2007-10-31,2015-07-13,서산(농),충청남도 서산시 수석1길124-1,홍성기상대(서산 129),36.7737,126.4959,25.93,,,,
980,2018-02-01,,강정,제주특별자치도 서귀포시 중산간서로 212제주농업기술원 (강정동),제주지방기상청(184),33.2606,126.4895,141.84,,,,
980,2017-12-15,2018-02-01,서귀포(농),제주특별자치도 서귀포시 중산간서로 212제주농업기술원 (강정동),제주지방기상청(184),33.2461,126.5653,50.47,,,,
980,2015-07-13,2017-12-15,서귀포(농),제주특별자치도 서귀포시 중산간서로 212제주농업기술원 (강정동),제주지방기상청(184),33.2461,126.5653,50.47,,,,
980,2007-10-31,2015-07-13,서귀포(농),제주특별자치도 서귀포시 중산간서로 212제주농업기술원 (강정동),서귀포지역기상서비스센터(189),33.2461,126.5653,50.47,,,,
980,2002-09-14,2002-11-01,강서A,제주특별자치도 서귀포시 중산간서로 212제주농업기술원 (강정동),부산지방기상청(159),35.2111,128.9806,5,,,,
981,2010-02-08,2021-06-05,보성군(농),전라남도 보성군 득량면 득량만길 379,여수기상대(168),34.7633,127.2123,2.8,,,,
981,2002-09-14,2002-11-06,낙동A,전라남도 보성군 득량면 득량만길 379,부산지방기상청(159),35.1583,128.9,6,,,,
984,2020-11-03,,오륙도,,부산지방기상청(159),35.091,129.127,35.9,,,,
